content,target,category,score
넷플릭스로 정말 많은 애니를 본 씹덕입니다. 진짜 넷플 너무 짜증나요 문독 재밌다고 하는 사람들이 많아서 넷플에 있길래 한 번 볼려고 했는데 왜 3기부터 있는거죠;; 다른 애니도 그러는 경우가 너무 많아서 불편해요;;; 이건 보라는게 아니잖아요 그리고 애니가 너무 적어요 또 모자이크도 너무 심해요 저는 폰으로도 보고 TV로도 보는데 저번에 폰으로 소아온 볼려고 했는데 갑자기 성인 인증하라네요 정말로 빡칩니다 그럴거면 모자이크를 치우세요 진격거도 보는데 로드레이스 거인화 된 모습이 나올때 얼굴 전체가 모자이크라서 진짜 진심 빡쳤어요 그리고 화질이 갑자기 저화되는 상황도 있었어요 랜덤추천도 좋지도 않아요 넷플로 드라마나 영화 본 적도 없는데 추천으로 드라마나 영화를 추천하면 어쩌자는거에요 시청한 콘센트에서 시스템이 알아서 해주는데 왜 전혀 연관 없는게 나오죠 또한 애니 시리즈가 너무 늦게 나와요;;; 애니 시리즈를 하나 다 본뒤 다른 애니를 볼려고 하는데 다 본거라서 애니가 너무 적어요,1,4,5.0
넷플릭스 비교하면 아직멀었다 통신사에서 무비어플일뿐 장르도 부족하고 돈은 겁나비싸네 결제 해지시 만원케쉬이벤트 혹했는데 생각해보면 볼것도없는데 괜히받았다 이벤트 철회도 없네 썩어 해지를 일방적으로 막아버림 해지하고싶다 이벤트 약관은 어디에 있냐? 화딱지나네 ㅡㅡ,0,0,0.0
어제부터 겔탭 로딩중만 뜨고 영상이 안나옴. 폰으로는 되는데 화면이 작아서 불편. 언제 고쳐주는건지.....,1,3,2.0
몇몇 영상이 음성이 나오지 않음. 이어폰 문제인가 싶어 다른 영상들을 보니 아무 문제 없었음. 영상 종료 시 이어폰에서 찌르르르륵 하는 이상한 소리도 남. 매우 불편함. 소리 없는 OTT 서비스 ㅋㅋㅋ 말이나 되는 소린지 ㅋㅋ...,1,1,2.0
와..이제부터 아예 사용자들돈받고 방송보여주기 식으로 장사하기로 한거임요?? 이제는 아예 실시간방송시청하려면 돈부터 내고 봐라는식이네--^ 진짜 드럽고치사해서 못 쓰겠다 진짜!!,0,0,0.0
회원님의 전화번호(끝자리02)를 변경했다는 메세지가 왔는데 왜 이런메세지가 동의없이 이뤄지는지요? 불쾌하네요,0,0,0.0
9000원 요금제 결제를 했는데 왜 적용이 안되죠..? 돈은 빠져나갔어요 근데 어플에 들어가면 또 결제하래요 왜죠? 제가 뭘 잘못했나요??,0,0,0.0
유료서비스인데 .. 복구 하는데 2주 걸리는게 말인가요 ..?? 그리고 상담사는 연결도 안 되고 ? 일 처리 이딴 식으로 하면서 돈 받으세요 ? .. 3일 지켜봤는데 영상 볼때 끊기는거 오류라고 설명도 안나오고 ^^ 직접 인터넷 찾고 이용고객들끼리 서로 확인해서 오류인지 알고 .. 인터넷 안 하시는 분들은 지금도 기계탓 할 거 아니에요 ?? 다른 대체품도 많은데 뭔 자신감으로 뒤로 빠져서 말도 없이 지켜만 보는지 ㅋㅋㅋ ^^,0,0,0.0
베타테스터를 소비자가 돈을 내면서 하고 있는 상황. 정기결제 했다가 며칠째 못 쓰고 있는데 환불에 대한 답이 아닌 본인들 업데이트에 무슨 문제가 있냐는 식으로 해결점을 묻고 있어 경악함.,0,0,0.0
"아니 결제하라는데 계속 신용카트정보를 확인해주세요라고 뜸, 나는 정확하게 카드번호, 카드사, 사용일까지 맞게 했는데 안됨. 어떻게든 해주시면 감사하겠습니다.",0,0,0.0
상담사로부터 구독 취소에 대한 잘못된 안내를 받고 구독 취소를 하였는데 결제 취소까지 됐습니다. 그에 따라 할인 받던 내역이 사라졌으며 손해가 발생했고 이에 대해 보상을 요청하는 바입니다.,0,0,0.0
제 태블릿인 아마존 fire hd 와 호환문제로 설치조차 되지 않네요 빨리 이용할 수 있도록 해결되었으면 좋겠습니다.,1,1,3.0
관리 안함? 어플이랑 홈페이지 둘다 결제 취소 했는데 계속 구독중이라 떠서 삭제했다 다시깔아도 계속 구독중이네 그래서 해지됬는데 표시만 그렇게 뜨는건가 싶어서 아무거나 눌서서 나오나봤더니 플레이가 되던데 왜 정기구독 해지가 안되는거? 고객센터도 문닫고 1대1문의 남겼는데 계속 문의중이고 정기구독 해지나 결제가 원활하지 않으니 너무 불편함 그리고 티빙 어쩌다 보고싶은 드라마 있을때만 결제하는데 월정액 말고 1-3달 중 기간을 정해서 구독할수 있었으면 좋겠음.,0,0,0.0
"이거 한번 해킹당해서 해지하고 앱삭제한지가 언젠데, 오늘 뜬금없이 14500원이 결제되있네요?? 빠른 조치 바랍니다.",0,0,0.0
무료사용이 끝나고 다시 결제를 하려고하니 안된다고 하더라고요? 모든 방식 결제가 안되는데 어떻게 해야할지도 모르겠고 아직까지 사용을 못하고있습니다 뭐하자는건지,0,0,0.0
한글자막 영어자막 둘다 볼수있게 변경해주심 안될까요?? 그리고 영어자막이 전부 대문자라 눈에도 잘 안들어오네요,1,2,4.0
짜증나네요.로딩안돼고지우고다시 깔앗더니돼는것같더만또로딩안돼네.. 몇일째왜이런겁니까. 짜증나게.볼수없으면뭐하러결제까지해가면서봅니까 나만그런것도아닌것같은데.. 개선을해야할꺼아닙니까.,1,3,1.0
오랫동안 영상 재생 안되서 돈내고 못보는 꼴이었는데 점검끝나고 나서 하는소리가 무료영화 푸는게 전부인 웨이브.. 해지합니다,0,0,0.0
화면멈춤이 5분이하 단위로 계속 발생. 고객센터에 문의했더니 어플 삭제했다가 다시 설치하래서 했는데 여전히 안되고 와이파이로 봐서 그런거 아니냐고 해서 웨이브랑 유튜브는 끊김 전혀 없다고 했더니 갤럭시10e 기종을 쓰는 사람들에게서 이런 문제가 발생을 한다며 다른 기기를 이용해서 보라고 함.. 그래서 그럼 이 기기에서의 문제가 해결될때까지 무작정 기다려야하냐고 했더니 대뜸 영어할 줄 아냐고 함 못한다고 하니 기술팀과 통화시켜 주려고 했는데 영어를 못하니 해결해줄 수 없다는 답변.. _ 소프트웨어 전부다 업데이트하고나니 안멈춤 / 접속오류너무잦음,1,3,3.0
자꾸 오류나서 팅기고 멈추고 어제부터 접속 자체가 안돼요. 노트10 이에요. 와이파이도 안돼고 5G도 안돼고 다 안돼요...,1,1,3.0
영상이 아예 안틀어지네요... 요금도 올리면서 제대로 좀 합시다 이럴거면 요금을 올리지를 말던가... 시간 아깝게,0,0,0.0
새벽부터 계속 재생이 안되고 로딩 화면만 나오는데 이렇게 맨날 오류로 접속도 안될거면 월정액 환불받고 싶네요.,1,3,2.0
보고싶은 컨텐츠에 전체 회차 목록이 없고 마지막 회차 영상재생만있어요 설정시잘못된건지 업데이트 하면서 바뀐건지 짜증나서 해지 하고 싶을정도,1,1,3.0
아니 회원탈퇴도 로그인이 되야하지 왜 로그인이 웹 앱 왓다갓다쳐하면서 안돼고 멤버십 쳐가입하란 화면만 계속 쳐나오세요?? 무료체험신청까지 쳐먹어놓고 기간지나면 꽁으로 돈 쳐먹게?? 계정 없애놔라 ㅡㅡ,1,1,2.0
갑자기 저장이 안돼요. 폰 pc 둘다 안됩니다 멤버십도 프리미엄이고 용량도 넉넉한데 자꾸 저장 안된다고 함,1,1,3.0
넷플릭스 못쓰겠음 무한로딩 혼자 폰 재부팅 이거 스트레스 받아서 쓰겠음 환불 각인데 이거 빨리처리 바람,1,3,1.0
그저 페미코인 새로 올라오는것도 차라리 안올라오는게 나을법한거밖에 없고 자체제작도 없이 배급만 하면 재밌는 영화라도 올려야지 그냥 이게 한계인가? 세계적인 무대에선 넷플하고 경쟁상대도 안되지만 국내시장에서는 왓챠 넷플 추가로 붙이면 디즈니플러스정도인데 국민들 대부분 넷플릭스 쓰는건 팩트 지금 오리지널 만든다고해도 그게 기업성장에 도움이 될거같음? 넷플은 한달에 2~3개가 자체제작 한국작품이 올라오는데 그냥 원초적으로 재밌는 영화만 가져와라 넷플따라하다가 돈없어서 부도나지말고 그냥 목적이나 잘 지키세요,1,4,2.0
재생화면 틀면 화질이흐려요 계속 바꿔바도 안되네요ㅡㅡ결제하고 보는거라지만 화질을 지멋대로 흐려지면 보라는거에요말라는거에요,1,1,2.0
이용권은 결제가 되었으나 미지급이 되는데 문제가 이런 사람이 소수가 아님에도 불구하고 고치려는 노력이 안 보임,0,0,0.0
"스마트TV이용자입니다. 사용한지 8년째구요, 푹이였을땐 이런적없는데 웨이브로 바뀌면서 정액도 더 비싸졌는데 TV로 보면 계속 로딩걸리고 대체 언제 개선될까요??",1,3,2.0
"안드로이드인데 최근에 계속 먹통되거나 화면이 멈추는데 소리만 나오고 , 보다가도 멈추고 ㄹㅇ 다른사람들도 계속 문제 있다고 말하는데 해결을 안하네요 ㅡㅡ 돈주고 보는데 이제 갈아타야겠네요.",1,3,2.0
아 드라마들많아서 보려고 했는데 어느날 영상보다가 오류 났다면서 아에 틀어지지도않고 해지하려고해도 오류생기고 돈만받고 영상은 못보는거면 누가 결제해요 진짜 ; 좀 고쳐주세요 아 진작 리뷰들 보고 깔걸 후....,0,0,0.0
인터넷으로 구독취소및 탈퇴하려는데 진행이안돼서 앱깔았는데 여긴 아예고객샌터도 없네 ㅋㅋㅋㅋ뭐하자는거임,0,0,0.0
"최악의 디즈니 어플 넷플릭스 반만 따라해라 개발자 등신인가 배속,화질 어느하나 되는게없다 바로환불하자",0,0,0.0
"핸드폰 소리버튼 올렷는데 표시안나오고, 화면 홈버튼 누를려고하는데 스피커표시화면이랑 겹침 넷플릭스처럼하셈...",1,2,3.0
"라이브 보기는 문제 없이 잘 재생되나 다시보기 하면 버퍼링만 되고 재생이 안됩니다. 로그아웃 후 재로그인, 삭제 후 재설치 등 다 해도 동일합니다. 카카오 상담하려 했더니 삭제 후 재설치 하라고만 하네요. 몇년간 잘 이용했는데 이번에 갈아타려 합니다",1,3,4.0
깔아서 들어가면 100원 내면 100편 무료 체험할 수 있다길래 로그인하고 영상 틀었더니 돈 내라는 건 뭔가요.. 제가 잘 못 안 건지는 모르겠지만 의문 이여서 남겨봅니다 최대한 답장해 주세요,0,0,0.0
생방 중간에 이유없이 화질구지된거 왜 다시 고화질로 안돌아옴? 데이터 풀 무제한에 와파까지 다 켜도 안되네 돈은 돈대로 쳐받고 생방 다시 접속할래도 들어가면 광고 두세개는 기본으로 쳐봐라하고 먹이고 들어가면서 그 사이 방송분량 다 놓치고 지금 장난함?,1,1,1.0
진짜 몇년을 썼는데.. 지상파 무료를 빼버렸내.. 옥수수에서 웨이브로 이관시키더니 이제는 그냥 소리소문없이 버리내.. 다른 답글 보아하니 복사 붙여넣기나 하는것 같은데 진짜 별거 아닌데 정떨어지내... SKT랑 어떻게 결론낸건지 모르겠으나. 많이 파세요. 그리고 복붙 답변하실꺼면 그냥 답변 달지 마세요. 답변 안하셔도 됩니다. 그냥 안볼라요. 추가. 뭔 답변도 동문서답이요? 그냥 답글 안달아도 됩니다. 이렇게 답변 될까봐 달리말라고 한겁니다. 한번이라도 읽어 봤으면 이렇게 안하지... 에휴..,0,0,0.0
아니 업데이트안하고 잘쓰고있는데 영상재생갑자기 안돼서 업데이트하니까 앱이 쓰레기로바꼈네 이게 업데이트입니까 다운데이트지ㅡㅡ찐짜증이 아 또 연결안되네 로그인되있는데 미리보기로뜨질않나 똥데이트 ㄹㅇ,1,3,1.0
아이패드 쓸때도 티빙 앱은 가로모드를 지원 안하다가 한참뒤에 업뎃해주고 그러다가 안드로이드로 넘어왔드만 여기도 가로모드가 지원이 안되네ㅋㅋㅋ,1,2,2.0
업데이트 전에는 잘되던 다른 디바이스에서 연속보기가 안되네요. 테블릿에서 보다가 스마트티비에서 보면 스톱한 부분에서 재생이 되는데 반대가 되면 시청내역이 없어서 안되요. 티비든 폰이든 테블릿이든 시청내역이 연결이 안되니 진짜 불편하네요. 아니 전에부터 안되었던 것도 아니고 업데이트 이후 안되는데 왜 안되나요? 뭐 지우고 새로 깔아란 소리 하지말고 제대로 된 앱을 주세요. 아이유 내세우면 뭐하나요? 쓰기 불편한 앱인데...,1,1,3.0
회원 가입을 할려고 했는데 처음에 됬는데 잘 놋 눌러서 뒤로 가기 눌렀더니 초기화가 됬어요 그래서 다시 생년 월일 알맞게 적어는데 안되요 그다른건 다 맞는데,0,0,0.0
배속변경 가능하게 좀 바꿔주세요 예전부터 요청했는데 왜 개선이 안되는거죠? 이번에 또 개선안됐네요 한두명이 요청하는것도 아니고 ... jtbc 이제 웨이브에서 빠져서 티빙에서 억지로 보는데 불편해요,1,2,3.0
"어차피 리뷰 써도 복붙으로 똑같은 답변만 해서 리뷰 안 쓸려고 했는데 너무 화나서 글 씁니다. 1달을 결제했는데 2주를 오류로 날리고, 무료로 쓸 때는 해지하고 복구했다고 코인때문에 1달 더 쓰게 만들고, 뽀로로에 19가 나오고, 고객센터는 전화 받지도 않고, 보상은 엉망이며, 환불이 일괄 처리가 아니라 소비자가 귀찮음을 감수하고 고객센터에 문의를 해야하는 등 정말 최악입니다. 처음으로 리뷰 써보네요. 살다살다 유료앱이 이따위인건 처음 보네요.",0,0,0.0
팝업화면으로 띄우면 처음부터 재생됩니다.ㅡㅡ 보던부분에서 재생되는게 아니고 팝업창 모드하면 다시 처음부터 새로 재생돼요. 오류 확인해주세요.,1,3,3.0
.재생 중 끊김이 심하다 여전히 끊김이 심하다 아직도 심하다 내가 돈을 내고 사용하는 게 맞나 싶을 정도로 영상 재생 중 렉이 걸리는 등의 애로 사항이 잦다.,1,3,2.0
웨이브 영상을 크롬캐스트로 보면서 인스타 스토리 영상보면 웨이브 영상이 시작부분부터 다시 재생돼요.,1,3,3.0
"제가 원하는 드라마가 없습니다 꽃보다 남자, 아버지가 이상해, 냄새를 보는 소녀 등등 제가 보고싶은 드라마가 많이 없어요",1,4,3.0
1년무제한이벤트행사에 참여하다가 티브이로 시청이 안된다기에 해지하고 환불요청하려는데 고객센터 전화안받고 1:1문의는 나혼자 말하고 추후답변 아침9시 전화했는데 모든 상담원이 상담중이라는 회신 들려오고 몆일동안 화병나기 직전이라 참다가 월요일쯤에 소보원에 의뢰하려고 함..가입은 쉽고 해지는 정말힘드네요 넷플리스가입하려다 티빙에 가입한건데 후회막심합니다,0,0,0.0
